ProductId,Score,Summary,Text,Time,HelpfulnessNumerator,HelpfulnessDenominator
B0017T2OSO,4,More floral than fruity,"I drink a lot of unsweetened iced tea and I love cold brew tea bags. I decided to give this product a try because I wanted to try something different. I've never seen this product in any grocery store where I live (Sacramento, CA) and decided to just buy the 6 pack.<br /><br />Taste: It's very floral. If you bother to read the ingredient list, the first thing listed is hibiscus flowers. I don't really care for the floral tastes in my tea, but it's not as overwhelming as other teas I've tried. I like my tea a little more on the over steeped side (for a cold brew tea bag) so I use two bags for a 12 oz cup. It has a fairly good fruity side, but not as fruity as I was expecting it to be.<br /><br />Also, it's caffeine free. I like my caffeine, but I knew that when I was buying this product.",1345075200,0,0
B000PDN3E2,5,Awesome,Nice thick and chewy udon with a wonderful spicy seafood broth with lots veggies.  Can't be compared to the ramen noodles you buy in the grocery store.  Eat plain or throw in a poached or fried egg or two on top if you are starving.  Tastes wonderful.,1202515200,7,7
B000PDN3E2,5,"My favorite spicy Korean ""instant"" noodles","I say that they're ""instant"" noodles because, to the uninitiated, it might come as a shock that you actually have to boil the noodles rather than simply soak them in boiling hot water.  The preparation time is still very quick, and it's definitely worth it.<br /><br />These noodles are far thicker and chewier than your standard supermarket Top Ramen noodles.  They also come with a spice package and a dry ingredients packet that contains bits of seaweed, mushrooms, and carrots.<br /><br />I usually only put in about 3/4 of the spice package and add extra ingredients like nappa cabbage, shrimp, scallops, green onions, mung bean sprouts, and/or an egg.  Kimchi also goes really well with these noodles.<br /><br />The bulk price that Amazon offers is an excellent deal, especially for people who don't have access to Asian supermarkets.  It's the perfect food to have for when you want a quick and flavorful meal.",1220832000,4,4
B000PDN3E2,5,delicious but not for everyone,"In my book, these noodles are even more delicious than the flagship shin ramyun ""spicy picante"". The noodles are coarser than even the shin variety, perhaps the coarsest noodles you'd find in a pack of instant ramen, and are billed as ""udon type"".  They certainly are chewier, and have a slight potato starch flavor, which is delicious.<br /><br />However, the ride-along packets may not be for everyone.  From what I understand, the company came up with these noodles after extensive taste-testing to make up for their relatively late start in the instant ramen industry.  However, bear in mind that these taste tests were done in Korea.  So if you don't like korean cuisine, you will not like these.  The soup base is fiery hot with a touch of squid flavor (tip: don't add the whole packet).  The vegetable packet is filled with seaweed (mainly kombu kelp), and tastes very fishy.<br /><br />Delicious I find these, but not everyone will.",1216425600,4,4
B000PDN3E2,5,I've had just about every Korean ramen and this is by far the BEST!,"I've had this ramen for over a decade and it's my favorite by far. Love the hot seafood flavoring and the udon style noodles. The seafood (squid, seaweed, etc) portions are generous. I usually cook two bags as one isn't enough. Add couple of eggs and it makes a great meal.",1217980800,2,2
B000PDN3E2,5,I love these noodles!!,"Yummy! these noodles are so good!!! Its also really spicy so I only use half of the flavor packet- still taste just as good. It deosn't compare at all to those ramen noodles. In fact, I will never eat ramen noodles again after finding out about this product. These noodles are way better-thick and chewy. I like the little bits of seaweed in the soup. One bag of noodles is so satisfying. These are the best instant noodles ive every had!! I highly recommend this product!",1213056000,2,2
B000PDN3E2,5,Very good hot & spicy ramen,"I like hot & spicy cuisines. This is one of my favorite ramen. It is very hot & spicy. It provide seafood taste, too. In addition it it very convenient to cook. Boiling is all skill to cook this ramen. It takes more time to cook than any other ramen such as Shin ramen, because its noodle is thicker.",1209168000,2,2
B000PDN3E2,4,Good stuff,"Out of Korea, China and Japan.  I think Korea makes the best instant ramens.  This one is a long favorite of Koran folks. Noodle is thicker and chewier then  typical ramen.  By the way, Neoguri means raccoon in Korean.",1210723200,3,4
B000PDN3E2,4,very happy to eat this but too late to get this,as you know this noodle is one of korean traditional ramens.<br />very spicy but very yammy.<br />you can get this by using usps not ups.<br />so you can get this over 1weeks.,1205107200,2,3
B000PDN3E2,5,my favorite,"This is my favorite asian instant noodle.  It cooks up pretty fast (I put condiments into water, heat to a boil, add noodles for no more than 2 minutes, done!).  I will often add 4 or 5 Viet beef balls as well.  The list price given is questionable.  Your local asian foodstore might have these for 20 pack box for $16.  Definitely recommended.",1261872000,0,0
B001RNHITU,5,"LOVE this packet of scrumptious spicy noodles!! oh, it's also vegetarian if it matters to you.","yes, it's full of salt, msg and other lovely stuff, but it can't be any worse than what you eat at many typical restaurants. i can handle a LOT of spice. seriously. in fact, sometimes i add a squirt of sriracha sauce on each bite when feeling indulgent. but this noodle would be spicy for some - if you can't handle the heat, get the sapporo ichiban's ramen. (or add less soup base, but more on that later.)<br /><br />if you don't count the high-priced specialty brand that i can't remember the name of (eh, it wasn't that good), this product also seems to have the distinction of being the only vegetarian instant ramen, thanks to the more accurate labeling of international food products. in case you're a vegetarian searching for the ingredients, here it is as printed on the package, complete with spelling errors:<br /><br />noodles: wheat flour, modified starch, palm oil, salt, gluten.<br />soup base: salt, monosodium l-glutmate, sugar, capsicum, ginger powder, red pepper, bean protein.<br />dried vegetables: green onion, mushroom, carrot, red pepper cabbage.<br /><br />since one package contains almost 100% recommended intake of sodium for a petite person, this is what i do. besides adding my own fresh veggies, i pour the water out directly from the pot after cooking (thus leaving some in there), then i only add the half of the soup base. i have no desire to drink the liquid part, and i think some of the palm oil also gets release from the noodles. i skip the dried vegetable packet since they just look gross.<br /><br />you could probably find this at a better price at your local korean grocery market if you have one nearby, but you can't beat the convenience of amazon. for about $1 each subscribe-and-save, it's worth it for me.",1265155200,17,17
B001RNHITU,5,love these hot spicy noodles,if you love hot and spicy and a bit of a noodle fan then this is a highly recommended brand to try.  The noodles and flavoring sachet are a lot higher quality than the 'ramen' you find in the local non-asian grocery stores.  Compared to prices in asian stores - this is a bargain and no lugging it all the way home.  Fabulous value.,1247011200,6,6
B001RNHITU,5,My nieghbors from Guam turned me onto these,"These are super fabulous. I actually crave them! These are not your average ""broke food"" ramen. The flavor and spice are terrific. They are not too spicy so that you can actually enjoy the flavor too. The dried veggies are great too. If you want to be authentic crack an egg into it while it is still cooking. My husband who did two tours in Korea adds cheese to his- I find that kinda gross but if that's what the Koreans do then why not. I have never been to Korea , but eating these ramen make me feel like I can at least have a taste of it !",1306281600,0,0
B001RNHITU,5,Awesome Ramen,"I have a really hard time finding these noodles locally here in Denver. The H-Mart here doesn't have them regularly.<br /><br />I am vegetarian, so it can be very difficult to find spicy ramen that doesn't have beef stock in it. In fact, this is the only spicy ramen I have found that doesn't. These are the best ramen noodles I have ever had. Slightly spicy and delicious.<br /><br />By the way, I eat a lot of spicy foods, so it is hard for me to gauge very well, but I would guess if you're not like me and don't eat much spicy stuff, these noodles could be too hot for you.",1304294400,0,0
B001RNHITU,3,Not as good as Nong Shim,"I am a Ramen aficionado and I hadn't tried these. I decided to order them from Amazon. The noodles are great, but the broth is very sharp and it has a ""powder-like"" taste to it. It is not a savory, smooth, and tasty broth. Imagine if you cook noodles with cayenne pepper. Thats kind of how it tastes to me.<br /><br />Get Nong-Shim, you won't be disappointed. However, these are better than what you get at your local grocery store (Maruchan/Top ramen).",1285113600,0,0
B004EI1HT2,5,nearly the most amazing noodle bowl i've had...,"as i've written in a previous review, this is not your standard ramen noodle. it's a rice noodle, so it's clearish/translucent. it takes a bit more heat to cook to being nice and ramen bowl-soft (so be sure to nuke it if you're using a work place coffeemaker for hot water). but it's very nicely firm, and has a rather nice, large window during which it stays so.<br /><br />this, though, is probably the best ramen bowl i've ever had (which was kind of shocking to me since the packaging isn't covered in a foreign language). the only way it could get any better is if it were using udon noodles (usually $3.50/bowl at asian markets). it's a soy saucey/seasamey brothy soup. nice and light like the other Snapdragon bowls; not overpoweringly strong (and salty) like most other asian ramen bowls. i can actually drink all of the soup, unlike most other bowls where i dump the remaining liquid at the end.",1326758400,0,0
B004HVEEW8,5,My Favorite Instant Ramen,"I'm a big fan of Japanese culture, especially the food. I found this flavor of instant ramen quite some time ago, but it's still one of my favorites. Back when I discovered it, I only bought one bowl to try and I was instantly hooked! But when I went back to the store to buy it again, they were out of stock, and when I tried looking for it online, it was no where to be found. I'm so excited that it's available online now! It has a great garlic and onion flavor with a delicious sesame aftertaste. It's not spicy at all, which is a great alternative to all those super hot ramen soups. Some people might be put off by some of the ingredients, (look up tonkotsu soup) but it has such an amazing flavor, that it doesn't matter. If you're into trying new things, like Japanese food and love great flavor, definitely try this one.",1326412800,1,1
B004HVEEW8,5,Outstanding for instant ramen,"I'll preface this review with the clarification that my five star rating is based on my opinions given the nature of the product- as a pre-packaged ramen. It's certainly no substitute for a ""real"" bowl of tonkotsu ramen. I'm a hardcore Sapporo-style ramen fan but the closest noodle shop with tonkotsu ramen is a bit out of my way and eating there requires some planning. Preparing the soup for homemade tonkotsu ramen is a long process that can take days, depending on the recipe, and I've never been motivated enough to finally try it myself from scratch because the time and effort is just too daunting for me. I dislike prepackaged ramen as a general rule, especially ramen of the ""instant"" variety that only needs the addition of boiling water and rehydration. I decided to give this product a shot since I've never had a prepackaged ramen that promised the flavor of a tonkotsu broth, which is rich and unctuous, and most instant ramen broths just resemble a clear bouillon. For a prepackaged instant ramen, I have to say that I'm really impressed with how well the flavors and texture of ""real"" tonkotsu broth are represented. No, I'd never mistake it for the real thing and if it were the real thing then I'd consider it below mediocre but for what it is, I consider it outstanding and I'll be re-ordering. Note: This is very salty (1680 mg sodium), heavy (21 g fat) and more caloric (410 calories) than most prepackaged ramen, which is already considered to be bad for you, but that's true of many ""real"" tonkotsu broths and as an occasional lunch while I'm at at work and stuck at my desk, I'm okay with that and adjust the rest of my foods that day accordingly. I wouldn't be willing to waste my sodium, fat or calorie budgets on any other instant ramen I've ever had.",1347494400,0,0
B004HVEEW8,5,"Stock your pantry w/Menraku ""Tonkotsu"" Ramen!!!","**BEGIN UPDATE 9/08** Just received my 2nd case of 12 in a little over 3-wks, but then again I've been sharing, 1/3 for sharing w/my taste-buddies while the remaining 2/3's have been for my own taste-buds.  I added little steamed won-tons today but it was more than this soup needed, maybe tomorrow a sliced hard-boiled egg; keeping it simple is the best way to enjoy this bowl of ramen wherein the broth is superior. I will let you know if I ever get on to trying the other flavors as I'd originally hoped.  Thanks for reading. **END UPDATE**<br /><br />If you ever enjoyed add-hot water and wait bowl-type instant ramen, this has, in my humble opinion, the best tasting broth, no-contest of this type that I've ever had since ""Cup Jorick"" came along early 70's. Fast-forward, for the last year or so I've enjoyed the ""Nong Shim Big Bowl Noodle Udon"" (still do!) since it isn't SPICY at all, allowing me to add spice if I choose to change it up, add steamed won-tons, char siu - you get the idea.  ""Menraku Tonkotsu Ramen"" while the noodles are on par w/instant ramen of the bowl variety, here it's the RICH BROTH, that immediately upon tasting, is set apart from the usual within the category.  Other reviewers here who have also enjoyed have picked up the same flavorful aspects:  buttery, a bit of garlic, a rich-tasting broth like you could only get home-made or in the best kept secret asian restaurants.  I look forward to trying the other Menraku varieties:  Shio Ramen, Miso Ramen, and Shoyu Ramen, all very basic flavors that can be lost causes in the wrong hands but I am convinced on this experience alone, though ""Tonkotsu"" ramen may be my new, all-time favorite, that I will enjoy the others as well.  Wondered about ""Tonkotsu""(pork-bone), not to be confused w/""tonkatsu""(breaded pork cutlet), as the broth didn't convey much pork taste though it could be usual Japanese subtlety at play here.  I got this on WED and I've had one each day since.  I should get another case soon as I know I'll be sharing.  Currently living in a dorm?  Buy the case. Stash it however you're best  able or split the case w/others. It's quick, easy and great value.  Amazon Prime got it here in two-days!!!  The only thing left to say is ""Itadakimasu!""",1345161600,0,0
B0010748DM,5,A Step Up From Science Diet,"My vet had always recommended Science Diet, and I'd been feeding my cat Science Diet Light for years, but he never lost weight.  My cat wasn't obese, but he was between 13-15 lbs when he should have been 11-12.  No amount of cutting down on servings seemed to have an effect, either.<br /><br />I switched to using Royal Canin Light about 3 months ago, and I've already noticed a huge difference.  My cat's weight is down to the target range of 11-12 lbs, but more importantly, he's got a lot more energy.  Where he used to sort of mope around the apartment lethargically, he now runs around like a kitten (which he's not!).  He's had an enormous increase in energy in all day parts and his general temperament seems to have improved.<br /><br />I would highly recommend this product, especially to people struggling to control their pet's weight.",1209168000,4,4
B004BJS1PC,5,With your own topping this makes perfect ramen,"Myojo makes excellent instant ramen.  All you need to add is protein of your choice, vegetables of your choice, soft boiled egg, nori, etc and you will have perfect ramen.  The noodle itself is excellent quality but when you make ramen, you have to eat it right away or noodles will get soft.",1316995200,3,3
B004BJS1PC,4,pretty good,"These are quite tasty--soy sauce flavored but not too salty, which is misleading since it does contain plenty of salt( you probably shouldn't finish all of the soup, for health reasons).  Another problem with these instant ramen is the lack of an expiration date on the package---I ordered Myojo's yakisoba along w/ this and had to throw most of it away.",1317945600,1,1
B004BJS1PC,4,Salt for Today and Till Noon Tomorrow,"I bought these on advice of a few other sites, aka why I would pay $2.60 for a bag of ramen noodles.  Starting with the bad, they contain 130% of daily recommended dose of salt, as well as: MSG, High Fructose Syrup and a ton of other industrial ingredients.  But, then again who eats packaged ramen for its health benefits...  They are really only Noodles, Broth and Oil with a very few little onion flakes, not the big chunks of vegetables or tofu some packs come with.  With all that said, they taste really good.  The broth has a very good flavor and surprisingly isn't supper salty.  The noodles themselves where good but didn't stand out as better then most quality fried noodles.<br />Because of the salt and the cost, I doubt I would buy them again, however I can't complain about trying them as they tasted great.",1293062400,0,0
B002KEJYGA,2,"With this Price ,Are you Kidding??","I was on Amazon looking for a 'Natural Soda', one with a sweetener that wasn't white sugar and no phosphoric acid,when I saw the Mexican Coca Cola. First off if you loved Coke in the 60's & early 70's ,you will LOVE this coke. I know I do. But the REASON I gave it 2 stars is not for the taste of the Product- well that would be the reason for the taste . BUT WHOEVER is BUYNG at this price is seriously getting RIPPED OFF !!! Especially when you can go into your favourite Target store and buy it for $1.19 to $1.25 a bottle. And there are grocery stores here in the San Joaquin & Sacramento Valleys of California that sell it for those prices too. Such as SaveMart, S Mart, Food Maxx, It's not usually in the soda aisle either, all these guys make you look for it too, including Target. But it's worth it in taste. And I personally think that McDonald's burger joints also use this formulation in their taps, because it sure as heck doesn't taste the same as the coke in a Carl's burger place. Egads , now I'm taste testing for burger joint colas??!!!",1343692800,0,0
B003DXGN70,5,"Healthy, Delicious Alternative to Ramen","I made the Zesty Ginger noodles with Chicken for dinner last night. I followed the recipe and directions exactly (though I added some fresh spinach, too), and it was delicious!! My 10 year old daughter and I loved it. You know when you eat a meal that's good for you, and it makes your whole body feel good afterwards? That's exactly how we felt after eating Happy Pho. The portions are very generous (2 dinners + leftovers for lunch today) so along with being tasty and healthy, Happy Pho is also a good value. We tried this as an alternative to grocery store ramen noodles, and we'll never buy ramen again. Happy Pho is our new noodle.",1285113600,4,4
B003DXGN70,4,Not Very Easy,"I want to amend this review a bit by saying that the maker of this product did e-mail me some tips on how to make the most out of the food on limited supplies after I originally posted my review. I appreciate that.<br /><br />I'm constantly looking for easy to cook, healthy meals. For some reason I thought that this would be as easy as cooking Ramen. I suppose it's my fault that I missed the part where it mentioned ""fresh ingredients"" on the product's amazon page. However, I did see where they referred to it as ""easy."" This is basically a starter kit that requires you to have a lot more ingredients (bok choy, spring onion, tofu or chicken, cilantro, broth, etc.) in order to get the full pho experience. If you're willing to put in the effort, I bet it tastes pretty good with all the ingredients that don't come in the box. It's pretty good on its own too.",1286409600,1,2
B002HNS55A,5,Shake well,"My wife got a gallon of Tabasco original a few months ago and I took one look at that big heavy glass jug and thought ""There is no way we are using all of that.""<br /><br />I was wrong, we are about half through it now. If you're looking at this, it's a safe bet you know what Tabasco tastes like and you like it. Its vinegary and peppery and mixes very well into all sorts of things.<br />We pour it into smaller bottles for regular use and you do need to shake it every time you decant some, otherwise what pours off the top is a vinegary, watered down sauce instead of the bright red you are used to. It's size and weight can make it tricky to shake so be careful and use both hands.<br /><br />We use it on eggs, in ketchup, in bean soup, on burgers, we use it on so many things. My son thinks it's wonderful having a whole gallon because he'll use it by the spoonful on rice and ramen.<br /><br />The only person in the family who doesn't eat it is my wife, she says she just wanted the nice glass jug with the Tabasco labels.",1338422400,1,1
B000VS8KSU,5,its' a great deal of flavor at less than one pays for take-out noodles,"Currently as of Fall of 2012, we go to an Asian store and buy these for $0.49 each packet.<br /><br />The BBQ Chicken Mi Goreng flavor packs on the heat...and just right for those who like their food on the intense side. It has lots of packets of flavor including a spicy chili oil and soy sauce and some msg-powdered seasoning and hot chili powder and even dehydrated fried onions as garnish.<br /><br />It is subtly sweet and the spicy-heat just hits you in every bite and the flavors all merge into deliciousness. This is a flavor unlike any asian bistro cooking, and yet, it's so-oooooooooooo so, so good.<br /><br />I must admit that I have often wanted to find other flavors that were just as tasty and spicy and have only found 1 that is nearly as tasty but it's not a similar sweet-n-hot-savory, it's got heat but it's very different. (see my other ramen noodle review)",1350777600,0,0
B003OB2E60,5,Spicy & Delicious!,"We do not eat a lot of Ramen noodles at our house, but we discovered this one at a local Mexican grocery and everyone loves it.  The taste is really delicious, probably the best one I've ever had (out of maybe 6 common ones that I've tried in my life.) If you don't like some good heat, you may want to steer clear.  I actually add extra water to mine, and it's still delicious and quite spicy.  The price here on subscribe and save is off the charts good...12 packages arriving at the door for under $4?  Of course, this is not a healthy meal, so you have to be careful of the sodium and carbs, if you have high blood sugar, or high blood pressure. For us, it's an occasional treat, not something to eat every day.",1349654400,1,1
B003OB2E60,5,The best ramen flavor,"Lime Chili Chicken ramen has a great blend of citrus and fire. Of the 20 or so varieties I've had, this is my favorite. If it goes on sale, by choosing Subscribe & Save you can get a case delivered for under $4, which is an insane deal.",1342224000,0,0
B0006ZN4WU,5,Great product,"I purchased this directly from Honeyville because it was cheaper.  I bought this for making drinks initially but was curious how it will perform in cooking needs.  I am impressed.  I use 2 T lowfat milk instead of water for making 1 egg equivalent and used it for making stir fry dishes.  Wonderful!  Also, used to make scrambled eggs with various vegetables such as asparagus.  Again, wonderful. Made  shirred eggs for ramen - tastes just like fresh eggs.  What a great product to have on hand and now I don't have to waste egg yolks.",1329955200,0,0
B003ZU0SWC,5,I like it,"So at first I was put off by the smell b/c it reminded me of ramen. However, when I boiled my seitan in it, amazing! I am no going to get the other chicke/beef-veggie seasoning. Perfect for vegetarians like me!",1317168000,7,7
B001AY8VV0,5,"Good sized flakes, tastes great.","Yes, my cat loves this stuff. That's besides the point. Really, this is not meant to be cat food. I put this on my rice, my ramen, my tofu, etc. and I eat it. This can also be boiled to make a fish stock, although it doesn't really give a super strong stock unless you use a lot of the flakes. The flakes are very meaty, taste mild and very good. For those of you who don't like fish, this isn't for you. However, you probably have had bonito fish stock if you've had miso soup before. I love this stuff. I set aside a small batch for my cat because he loves it too and it's a great treat for both of us that is not salty, preservative laden, or fatty.<br /><br />tl;dr: Great taste, can be used as a healthy alternative to cat treats, but it's really meant for human consumption.",1302652800,17,17
B000GZWDNG,5,Delicious Spring Onion Soup!,"Absolutely delicious, light, gluten-free, low calorie, inexpensive lunch! I am on a perpetual diet, and nothing has made me happier than this soup. I like ramen soup, but the problem with regular Maruchan ramen is that it has msg and wheat (gluten) and also twice the sodium per packet and its preserved with TBHQ. All of which is bad for me. Also ramen is fried, these rice noodles are steam cooked, not fried. And I like the fact that they put two flavor packets, one is the soup mix and the other is the spicy oil, so if your kids don't like hot spicy, they don't have to add the spicy oil packet. Great, right?<br /><br />The price works out best if you get the box of 72 from Amazon. This package of 12 actually works out to be a little more expensive than the supermarket, but still worth it if your supermarket doesn't carry it.",1346889600,0,0
B000GZWDNG,4,GF alternative to Ramen,"GF alternative to Ramen. Spring onion flavor could be found over seasoned. Benefits from letting the noodles set for a few extra minutes to really absorb the broth. Great for camping. Decent price on Amazon, I try not to pay more than $1 a package (Almost $1.50 at my local store.).",1342310400,0,0
B000GZWDNG,5,delicious!,"These noodle packets are fantastic, much healthier than ramen noodles and lower in fat, and the price was pretty decent! The quality is much higher as well.",1325203200,0,0
B000V17MLS,5,Mouthgasm...,"Seriously the best food product ever made. I buy three of the six-packs at a time, because I am addicted and make this stuff at least once a week. It requires simple ingredients (butter, water, meat product, curry package), minimal attention (put on stove, set timer, wander away), minimal prep (combine things in a pot), and makes the most epic left-overs (I eat mine over drained ramen noodles because I'm lazy and it is so easy/tasty). It is somewhat spicy though, and my sister hated it for that reason. So if you don't like spicy, maybe eat something that isn't curry. But if you DO like spicy, and you DO like curry... try it, and you can't go wrong. Nom nom nom...",1318118400,2,2
B002ANABN6,5,Please understand what it means to go grain free.....,"This product is a good product and really good health wise for your cats. If you are looking at this product you are probably interested in feeding your cats something better. I just wanted to address some of the negative reviews of this food - many of them by people who don't understand that all cat food is not the same. I took the time to switch my 8 year old street rescue Louie to grain-free food (tried many brands before I arrived at BFF), and here are some of my observations.<br /><br />Cost<br />All grain free foods costs more for the same reason that grass-fed antibiotic free, free range chicken costs more per lb than a chicken nugget. It's better for your cat! Anyone who has a cat that's on a farm - ever see it eating some of the corn or wheat that spills off of the truck? Never! That is because cats don't eat grains. In cheap cat foods these grains are used as fillers to round out the portions and are not of any nutritional value to the cat. When I went grain free my cat ate much, much less - thereby negating the price difference. I even tested it a couple of times - my 13 lb cat can eat 2 - 3 ounce cans of Fancy Feast in one sitting - but cannot eat a 3.3 ounce can of BFF in one sitting.<br /><br />Another point on cost. If you are the type to take your cat to the vet and take care of it when it is sick, then you save so much money and trouble with foods like this it is crazy. When you hear people talk about diabetic cats, food allergies and all the other assorted sicknesses our animals are getting - most of them come from food. Diabetic cats - did they continuously raid the cookie jar? All the money you think you will save (but are not actually saving) will go to the health care of your pet in later years. Its the same way McDonalds and Denny's don't have to absorb the cost of all the diabetics they helped create - the taxpayers pay for it through Medicare and higher insurance costs 30 or so years down the line (and sooner with all the young diabetics we are creating).<br /><br />Smell<br />Most grain free cat foods smell. EVO stank up the house horribly and I had to move the cat bowl from the kitchen. Minus all the fillers and grains - you are getting an all natural product that is better for your cat because nutrition of the cat is put first.<br /><br />Taste<br />Cat's are notoriously finicky. Most cat foods that have grains and other filler ingredients have to add heavy syrupy mixes to get the cats to eat them. They take corn, wheat, soy, barley and gods know what else, add some vitamins and then add a extremely strong tasty syrupy mix to get the cat to swallow it all. So cats fed this for a period of time get used to it the same way babies get used to sugars in their formula. Then, when you want to give the baby vegetables with no sugar added guess what? Baby rejects them - they want the sugar! Same happens with cats fed with cheap filler foods.<br /><br />Poop<br />When switching to grain free a cats habits and consistency may change. Their digestive system is learning how to digest what it was actually made for. Same thing happens to humans - look up the ""Whole 30"" and see what I mean.<br /><br />Switching to Grain Free<br />Its a process more involved than opening the can and plopping it down. Took me months. Google can help you do it but don't expect to just give this to your cat and have her dive right in thanking you for it. That may happen, but more likely than not you have to mix old and new foods until they are used to it.<br /><br />BFF, EVO, Taste of the Wild.... they are all good brands that will improve the health of your cat. I settled on BFF as my wet food because he loves it. I used to give him EVO wet food and he would eat it but he hated it. I still feed him EVO dry food because he likes it. I tried many brands and did not give up on grain-free food because I cared about my cat. I understood as a street cat for years he was used to eating whatever he could and it all was the cheapest, unhealthiest stuff available given to him by well meaning people. He has improved in every way (coat, activity level, temperament, litter habits, etc..) and now is a healthy and happy cat.",1340150400,5,5
B0058AMY5G,5,My favorite Kettle Chip,"These are my favorite, but they aren't for everybody. In a way, they sort of taste like Oriental flavor ramen, but with a kick. For me, how can one go wrong with the combination of jalapeno and ginger? They are a bit rich, so they aren't for EveryDayForAMonth snacking. Because this is a case purchase, I recommend trying out a single bag before buying an entire case. The 2oz size seems to be no longer available, which is a shame; I can eat the entire 5oz bag.",1327968000,1,1
B000VDNXVO,5,sea veggies are cool,"i haven't tried all the flavors yet, need to get more, but i loved the sea kelp delight. it didn't last long cuz i used it in soup and ramen. instead of the season packet with salt, i used the sea kelp delight (no salt) and olive oil. it says to use 1tsp, i od'd, and i'd do it again!!",1329868800,4,5
B0083OZUW8,4,"GLUTEN FREE!  So good, I had to review it!","BOTTOM LINE:<br />GLUTEN FREE!  This stuff was sooo good, I really wish I had another bowl right now. The Quantity:Price ratio takes the product down one star.<br /><br />FLAVOR:<br />I thought the flavor was excellent, in that I could really taste the garlic, pepper, and onions.  The broth was a little salty at first, but I added a bit more water to get it to where I wanted.  I also thought it could use a little spiciness, but I feel that way about everything (I left out their oil packet and added a squirt of my own Hot Chili Sesame Oil - <a href=""http://www.amazon.com/gp/product/B0005ZXXWM"">House of Tsang Hot Chili Sesame Oil</a> and it was perfect).  It was really nice in that it had more than just your standard chicken/ msg broth flavor - it had real subtle flavor notes.<br /><br />NOODLES:<br />GLUTEN FREE!  I thought I would note that I really like the noodles in this - they are not your standard Ramen noodle, but are a form of rice noodle, similar to Vietnamese Pho.  These take a little longer to cook, but are definitely a great match for the broth.  I bought them because they are gluten free, but they make a great soup noodle in their own right.<br /><br />QUANTITY vs. PRICE:<br />I wish there was more in the bowl than what was provided.  This is what takes the product from 5 stars down to 4.  For the price, I wish there was more food - or for the amount of food, I wish it was cheaper.  To be fair, I bought this at my supermarket, and not on here, but the price is similar.",1342396800,0,0
B004727SMU,5,GREAT noodle,"These noodles are fantastically chewy, delicious, and very versatile. Use them as stand-alone side dish, in soups, or in recipes (like halushki). Heck, I'd even throw out the Ramen and use THIS product as a REAL meal/snack. Great homemade egg noodle taste!",1309046400,0,0
B000EFFTMU,3,Not very good.,"Got a few of these for quick work lunches. I don't think they are very flavorful, though they are easy. I'd rather have a little flavor. I actually prefer the ramen noodles & the various asian noodle bowels to these.",1344384000,0,0
B0026K6XB2,5,I LOVE THIS PRODUCT!,"I can hardly contain my excitement about this oil! It arrived on time, packaging was fine. The oil is so strong you need only drops at a time(a dropper is included).The glass bottle is a nice size, its food grade so it can be used for chicken dishes, soups,salads(i add to ramens noodles for flavor and toss out MSG packet). I am making a deodorant and bath oil with it and useing it to spritz around my apartment. I have ordered from this seller and will again and again! The seller also gives you a sampler gift and customer appreciation card with every order.",1323475200,1,1
B001AYB892,4,Best Taste Overall (but still strange),"This has a unique, three-part seasonings process. One is shrimp and little dehydrated red pepper (not spicy mind you, but red bell I am pretty sure), then a powdered one that smells like cumin but tastes heavily of garlic and then a liquid one, which I am pretty sure is just plain old sesame oil, great for asian flavor.<br /><br />Now - this comes out tasting like just about the worst item from the worst seafood restaurant or Italian restaurant in town...which, for Ramen, is remarkable.<br /><br />The thing is, it tastes quite - Italian. It has oregano I am pretty sure, or some other green herb in there that lends it a very Italian-oil-pasta-and-herb flavor.<br /><br />Personally, I will buy this again (WM is cheaper than here even, I almost want to say ""by far""...around 75 or 88c per if I recall correctly), but will almost definitely cut back on the dry seasonings packet. It's slightly overpowering in flavor and (are you surprised) saltiness.<br /><br />Excellent effort and uniquely tasty, just needs spice adjustments (downward!)",1289952000,2,2
B001AYB892,4,"A solid, tasty box-o'-noodles","I've enjoyed these on occasion for a few years now. They're flavorful, with adjustable spices and an interesting multi-pack seasoning system that gets very good results. I'd judge these to be on the upper-end of the Ramen-esque noodle spectrum, and I'm thrilled to find them here on Amazon finally.",1272672000,2,2
B001EQ4IJS,5,Alernative use,"I find it convenient to eat Maruchan Ramen noodle soup but I don't like all the flavorings that come with it and I like variety so sometimes I flavor it with a teaspoon or two of Carnation Malted Milk, either plain or chocolate.  I also don't like the water or the long slippery spaghetti so I tap the package with a hammer to break it up into small pieces before opening and I drain off the liquid after cooking and before stirring in the flavoring.  Lots of other flavorings can be used.",1322438400,0,4
